filename	class	prompt
R0002257_00036.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Ostindiska kompaniet, daterat: 1743..
R0002257_00015.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Ostindiska kompaniet, daterat: 1743..
R0002257_00030.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Ostindiska kompaniet, daterat: 1743..
R0002257_00018.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Ostindiska kompaniet, daterat: 1743..
R0002257_00029.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Ostindiska kompaniet, daterat: 1743..
A0039194_00080.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1611-1632..
A0039194_00149.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1611-1632..
A0039194_00099.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1611-1632..
A0039194_00002.jpg	MISC	En arkivsida med paratextuellt eller blandat innehåll, såsom omslag, titelblad eller annat material utanför huvudtexten från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1611-1632..
A0039194_00069.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1611-1632..
A0039194_00076.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1611-1632..
71000586_00324.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1630-1631..
71000586_00151.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1630-1631..
71000586_00016.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1630-1631..
71000586_00057.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1630-1631..
71000586_00126.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1630-1631..
71000586_00243.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1630-1631..
A0039259_00135.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1630-1631..
A0039259_00234.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1630-1631..
A0039259_00257.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1630-1631..
A0039259_00323.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1630-1631..
A0039259_00101.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1630-1631..
A0039259_00289.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1630-1631..
A0039278_00168.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1671-1672..
A0039278_00031.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1671-1672..
A0039278_00159.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1671-1672..
A0039278_00160.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1671-1672..
A0039278_00152.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1671-1672..
A0039278_00142.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1671-1672..
A0076000_00030.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Serie 1, daterat: 1839..
A0076000_00280.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Serie 1, daterat: 1839..
A0076000_00311.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Serie 1, daterat: 1839..
A0076000_00120.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Serie 1, daterat: 1839..
A0076000_00375.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Serie 1, daterat: 1839..
A0076000_00395.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Serie 1, daterat: 1839..
71000589_00025.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1676..
71000589_00095.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1676..
71000589_00130.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1676..
71000589_00057.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1676..
71000589_00058.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1676..
71000589_00015.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1676..
A0039281_00022.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1676..
A0039281_00138.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1676..
A0039281_00144.jpg	MISC	En arkivsida med paratextuellt eller blandat innehåll, såsom omslag, titelblad eller annat material utanför huvudtexten från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1676..
A0039281_00122.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1676..
A0039281_00143.jpg	MISC	En arkivsida med paratextuellt eller blandat innehåll, såsom omslag, titelblad eller annat material utanför huvudtexten från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1676..
A0039281_00079.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1676..
A0039193_00023.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1568-1611..
A0039193_00017.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1568-1611..
A0039193_00079.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1568-1611..
A0039193_00088.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1568-1611..
A0039193_00126.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1568-1611..
A0039193_00068.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1568-1611..
A0039314_00209.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1711..
A0039314_00128.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1711..
A0039314_00050.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1711..
A0039314_00068.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1711..
A0039314_00219.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1711..
A0039314_00116.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1711..
R0002484_00001.jpg	MISC	En arkivsida med paratextuellt eller blandat innehåll, såsom omslag, titelblad eller annat material utanför huvudtexten från arkiv: Kommerskollegium, från serie: Östergötlands län, daterat: 1793..
R0002484_00016.jpg	DRAW	En arkivsida som innehåller en ritning, karta, skiss eller schematisk illustration, ibland placerad i tabell- eller formulärlayout från arkiv: Kommerskollegium, från serie: Östergötlands län, daterat: 1793..
R0002484_00012.jpg	DRAW	En arkivsida som innehåller en ritning, karta, skiss eller schematisk illustration, ibland placerad i tabell- eller formulärlayout från arkiv: Kommerskollegium, från serie: Östergötlands län, daterat: 1793..
R0002484_00014.jpg	DRAW	En arkivsida som innehåller en ritning, karta, skiss eller schematisk illustration, ibland placerad i tabell- eller formulärlayout från arkiv: Kommerskollegium, från serie: Östergötlands län, daterat: 1793..
R0002484_00024.jpg	DRAW	En arkivsida som innehåller en ritning, karta, skiss eller schematisk illustration, ibland placerad i tabell- eller formulärlayout från arkiv: Kommerskollegium, från serie: Östergötlands län, daterat: 1793..
R0002484_00022.jpg	DRAW	En arkivsida som innehåller en ritning, karta, skiss eller schematisk illustration, ibland placerad i tabell- eller formulärlayout från arkiv: Kommerskollegium, från serie: Östergötlands län, daterat: 1793..
A0075788_00149.jpg	TEXT_HW	En arkivsida med löpande handskriven text i stycken från arkiv: Kommerskollegium, från serie: Sjöpasshandlingar, daterat: 1826..
A0075788_00223.jpg	TEXT_HW	En arkivsida med löpande handskriven text i stycken från arkiv: Kommerskollegium, från serie: Sjöpasshandlingar, daterat: 1826..
A0075788_00349.jpg	TEXT_HW	En arkivsida med löpande handskriven text i stycken från arkiv: Kommerskollegium, från serie: Sjöpasshandlingar, daterat: 1826..
A0075788_00434.jpg	TEXT_HW	En arkivsida med löpande handskriven text i stycken från arkiv: Kommerskollegium, från serie: Sjöpasshandlingar, daterat: 1826..
A0075788_00113.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Sjöpasshandlingar, daterat: 1826..
A0075788_00527.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Sjöpasshandlingar, daterat: 1826..
30004024_01414.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1912..
30004024_01680.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1912..
30004024_00015.jpg	LINE_TP	En arkivsida med tryckt eller maskinskriven text organiserad i tabell- eller formulärstruktur från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1912..
30004024_01295.jpg	LINE_TP	En arkivsida med tryckt eller maskinskriven text organiserad i tabell- eller formulärstruktur från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1912..
30004024_01652.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1912..
30004024_01211.jpg	LINE_TP	En arkivsida med tryckt eller maskinskriven text organiserad i tabell- eller formulärstruktur från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1912..
A0076006_00174.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Serie 1, daterat: 1840..
A0076006_00316.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Serie 1, daterat: 1840..
A0076006_00247.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Serie 1, daterat: 1840..
A0076006_00229.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Serie 1, daterat: 1840..
A0076006_00331.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Serie 1, daterat: 1840..
A0076006_00362.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Serie 1, daterat: 1840..
A0039192_00112.jpg	MISC	En arkivsida med paratextuellt eller blandat innehåll, såsom omslag, titelblad eller annat material utanför huvudtexten från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1522-1592..
A0039192_00117.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1522-1592..
A0039192_00176.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1522-1592..
A0039192_00170.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1522-1592..
A0039192_00191.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1522-1592..
A0039192_00197.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Titularregister till riksregistraturet, från serie: Titularregister till riksregistraturet, daterat: 1522-1592..
R0002485_00008.jpg	DRAW	En arkivsida som innehåller en ritning, karta, skiss eller schematisk illustration, ibland placerad i tabell- eller formulärlayout från arkiv: Kommerskollegium, från serie: Östergötlands län, daterat: 1775-1789..
R0002485_00001.jpg	TEXT_HW	En arkivsida med löpande handskriven text i stycken från arkiv: Kommerskollegium, från serie: Östergötlands län, daterat: 1775-1789..
R0002485_00004.jpg	TEXT_HW	En arkivsida med löpande handskriven text i stycken från arkiv: Kommerskollegium, från serie: Östergötlands län, daterat: 1775-1789..
R0002485_00003.jpg	TEXT_HW	En arkivsida med löpande handskriven text i stycken från arkiv: Kommerskollegium, från serie: Östergötlands län, daterat: 1775-1789..
R0002485_00002.jpg	TEXT_HW	En arkivsida med löpande handskriven text i stycken från arkiv: Kommerskollegium, från serie: Östergötlands län, daterat: 1775-1789..
R0002485_00007.jpg	DRAW	En arkivsida som innehåller en ritning, karta, skiss eller schematisk illustration, ibland placerad i tabell- eller formulärlayout från arkiv: Kommerskollegium, från serie: Östergötlands län, daterat: 1775-1789..
30004316_05222.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1903..
30004316_02447.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1903..
30004316_01515.jpg	LINE_TP	En arkivsida med tryckt eller maskinskriven text organiserad i tabell- eller formulärstruktur från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1903..
30004316_01641.jpg	LINE_TP	En arkivsida med tryckt eller maskinskriven text organiserad i tabell- eller formulärstruktur från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1903..
30004316_02010.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1903..
30004316_05888.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1903..
A0039255_00213.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1624-1626..
A0039255_00093.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1624-1626..
A0039255_00015.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1624-1626..
A0039255_00262.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1624-1626..
A0039255_00107.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1624-1626..
A0039255_00085.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1624-1626..
30004320_00421.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1905..
30004320_00564.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1905..
30004320_00945.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1905..
30004320_00732.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1905..
30004320_01227.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1905..
30004320_01328.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1905..
A0039238_00215.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1599-1602..
A0039238_00353.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1599-1602..
A0039238_00449.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1599-1602..
A0039238_00034.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1599-1602..
A0039238_00083.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1599-1602..
A0039238_00059.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Register till riksregistraturet, från serie: Adressatregister till Riksregistraturet, daterat: 1599-1602..
30004018_00407.jpg	LINE_TP	En arkivsida med tryckt eller maskinskriven text organiserad i tabell- eller formulärstruktur från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1910..
30004018_01577.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1910..
30004018_01311.jpg	LINE_TP	En arkivsida med tryckt eller maskinskriven text organiserad i tabell- eller formulärstruktur från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1910..
30004018_00997.jpg	LINE_TP	En arkivsida med tryckt eller maskinskriven text organiserad i tabell- eller formulärstruktur från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1910..
30004018_00576.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1910..
30004018_00033.jpg	LINE_TP	En arkivsida med tryckt eller maskinskriven text organiserad i tabell- eller formulärstruktur från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1910..
30004317_02242.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1904..
30004317_03030.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1904..
30004317_00081.jpg	LINE_TP	En arkivsida med tryckt eller maskinskriven text organiserad i tabell- eller formulärstruktur från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1904..
30004317_00688.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1904..
30004317_00271.jpg	LINE_TP	En arkivsida med tryckt eller maskinskriven text organiserad i tabell- eller formulärstruktur från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1904..
30004317_05531.jpg	LINE_MIX	En arkivsida i tabell- eller formulärlayout med blandade textstilar, inklusive handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Uppgifter om arbetskraft och drivkraft, daterat: 1904..
A0076551_00018.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Kommerskollegium, från serie: Första serien, daterat: 1776-1776..
A0076551_00025.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Kommerskollegium, från serie: Första serien, daterat: 1776-1776..
A0076551_00286.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Kommerskollegium, från serie: Första serien, daterat: 1776-1776..
A0076551_00418.jpg	TEXT_HW	En arkivsida med löpande handskriven text i stycken från arkiv: Kommerskollegium, från serie: Första serien, daterat: 1776-1776..
A0076551_00598.jpg	LINE_HW	En arkivsida med handskriven text organiserad i tabell- eller formulärstruktur från arkiv: Kommerskollegium, från serie: Första serien, daterat: 1776-1776..
A0076551_00430.jpg	TEXT_HW	En arkivsida med löpande handskriven text i stycken från arkiv: Kommerskollegium, från serie: Första serien, daterat: 1776-1776..
A0075985_00038.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Serie 1, daterat: 1837..
A0075985_00119.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Serie 1, daterat: 1837..
A0075985_00212.jpg	TEXT	En arkivsida med löpande text bestående av blandade stilar, såsom handskriven, tryckt och maskinskriven text från arkiv: Kommerskollegium, från serie: Serie 1, daterat: 1837..
A0075985_00092.jpg	TEXT_HW	En arkivsida med löpande handskriven text i stycken från arkiv: Kommerskollegium, från serie: Serie 1, daterat: 1837..
