FILE,PAGE,CLASS-1,CLASS-2,CLASS-3,SCORE-1,SCORE-2,SCORE-3
A0027968,131,TEXT_HW,TEXT,LINE_HW,0.719,0.137,0.107
A0027968,153,TEXT_HW,LINE_HW,TEXT,0.33,0.33,0.22
A0027969,101,TEXT_HW,TEXT,LINE_HW,0.618,0.274,0.069
A0027969,169,TEXT_HW,TEXT,LINE_HW,0.521,0.231,0.191
A0027969,174,TEXT_HW,TEXT,LINE_HW,0.641,0.195,0.11
A0027969,183,TEXT_HW,TEXT,LINE_HW,0.656,0.171,0.107
A0027969,187,TEXT_HW,TEXT,LINE_HW,0.567,0.222,0.157
A0027969,262,TEXT_HW,TEXT,LINE_HW,0.684,0.215,0.054
A0027969,274,TEXT_HW,TEXT,LINE_HW,0.663,0.158,0.131
A0027975,337,TEXT_HW,LINE_HW,TEXT,0.434,0.328,0.155
A0027975,411,TEXT_HW,LINE_HW,TEXT,0.486,0.268,0.168
A0027975,453,TEXT_HW,TEXT,LINE_HW,0.599,0.194,0.156
A0027976,30,TEXT_HW,TEXT,LINE_HW,0.538,0.246,0.136
A0027976,662,LINE_HW,TEXT_HW,TEXT,0.546,0.235,0.077
A0027982,196,TEXT_HW,LINE_HW,TEXT,0.437,0.34,0.137
A0027982,248,TEXT_HW,LINE_HW,TEXT,0.459,0.262,0.185
A0027982,440,TEXT_HW,LINE_HW,TEXT,0.467,0.258,0.177
A0027982,629,LINE_HW,TEXT_HW,TEXT,0.548,0.195,0.077
A0030232,3,LINE_HW,LINE_P,TEXT,0.317,0.298,0.141
A0030232,211,LINE_HW,TEXT_HW,LINE_T,0.72,0.114,0.051
A0030242,323,TEXT_HW,LINE_HW,TEXT,0.522,0.211,0.211
A0030242,333,LINE_HW,TEXT_HW,TEXT,0.409,0.318,0.181
A0030242,438,TEXT_HW,LINE_HW,TEXT,0.379,0.345,0.185
A0030242,449,TEXT_HW,TEXT,LINE_HW,0.626,0.197,0.14
A0030242,592,TEXT_HW,TEXT,LINE_HW,0.697,0.166,0.085
A0030422,49,TEXT_HW,TEXT,LINE_HW,0.678,0.166,0.092
A0030422,91,LINE_HW,TEXT_HW,TEXT,0.482,0.224,0.116
A0030422,94,TEXT_HW,TEXT,LINE_HW,0.627,0.164,0.149
A0030422,190,TEXT_HW,TEXT,LINE_HW,0.527,0.234,0.151
A0030422,230,TEXT_HW,TEXT,LINE_HW,0.638,0.156,0.13
A0030423,26,TEXT_HW,LINE_HW,TEXT,0.496,0.166,0.142
A0030423,41,TEXT_HW,LINE_HW,TEXT,0.56,0.2,0.151
A0030423,224,TEXT_HW,LINE_HW,TEXT,0.344,0.233,0.19
A0030423,679,LINE_HW,TEXT_HW,TEXT,0.524,0.247,0.097
A0030424,78,LINE_HW,TEXT_HW,TEXT,0.472,0.325,0.105
A0030424,280,TEXT_HW,TEXT,LINE_HW,0.604,0.252,0.087
A0036633,245,LINE_HW,LINE_P,TEXT_HW,0.719,0.069,0.061
A0036633,253,LINE_HW,LINE_P,LINE_T,0.596,0.131,0.079
A0036633,283,LINE_HW,LINE_P,LINE_T,0.628,0.124,0.077
A0036633,299,LINE_HW,LINE_P,LINE_T,0.69,0.098,0.068
A0036633,372,LINE_HW,LINE_P,LINE_T,0.776,0.06,0.055
A0036633,429,LINE_HW,LINE_T,TEXT_HW,0.663,0.088,0.073
A0036633,504,LINE_HW,LINE_P,LINE_T,0.691,0.098,0.047
A0036633,524,LINE_HW,LINE_P,LINE_T,0.67,0.104,0.057
A0043896,139,TEXT_HW,TEXT,LINE_HW,0.636,0.146,0.133
A0043896,289,LINE_P,PHOTO_L,LINE_HW,0.368,0.169,0.127
A0043896,362,TEXT_HW,TEXT,LINE_HW,0.488,0.216,0.174
A0043896,378,LINE_HW,TEXT_HW,TEXT,0.671,0.152,0.042
A0043897,4,PHOTO_L,LINE_P,PHOTO,0.218,0.192,0.132
A0043897,179,TEXT_HW,TEXT,LINE_HW,0.658,0.183,0.095
A0043897,438,LINE_HW,TEXT_HW,TEXT,0.423,0.227,0.14
A0043899,100,LINE_HW,TEXT_HW,LINE_T,0.563,0.228,0.061
A0043899,110,LINE_HW,TEXT_HW,TEXT_T,0.55,0.184,0.063
A0043899,208,LINE_HW,TEXT_HW,TEXT_T,0.476,0.28,0.065
A0043900,86,LINE_HW,TEXT_HW,TEXT,0.553,0.223,0.051
A0043900,226,LINE_HW,TEXT_HW,PHOTO_L,0.436,0.223,0.1
A0043901,77,LINE_HW,PHOTO_L,LINE_P,0.257,0.21,0.107
A0043901,83,LINE_HW,TEXT_HW,LINE_P,0.605,0.197,0.056
A0043901,256,LINE_HW,TEXT_HW,LINE_T,0.642,0.113,0.065
A0043904,33,LINE_HW,TEXT_HW,LINE_P,0.591,0.108,0.089
A0043904,442,LINE_HW,PHOTO_L,LINE_P,0.203,0.197,0.168
A0043906,274,LINE_HW,TEXT_HW,TEXT,0.558,0.16,0.059
A0043906,276,LINE_HW,TEXT_HW,TEXT,0.472,0.194,0.109
A0043906,431,LINE_HW,TEXT_HW,TEXT,0.427,0.289,0.097
A0043908,19,DRAW_L,LINE_HW,DRAW,0.278,0.234,0.21
A0043908,291,TEXT_HW,LINE_HW,TEXT,0.587,0.223,0.094
A0043908,385,LINE_HW,TEXT_HW,LINE_T,0.684,0.125,0.054
A0043910,239,TEXT_HW,LINE_HW,TEXT,0.527,0.241,0.116
A0043910,303,LINE_HW,DRAW_L,TEXT_HW,0.556,0.117,0.089
A0043912,201,LINE_HW,TEXT_HW,TEXT,0.521,0.347,0.058
A0043914,12,LINE_HW,LINE_T,LINE_P,0.659,0.084,0.071
A0043914,15,LINE_HW,TEXT_HW,TEXT,0.612,0.117,0.071
A0043914,160,LINE_HW,TEXT_HW,LINE_T,0.659,0.086,0.067
A0043914,329,LINE_HW,LINE_P,PHOTO_L,0.531,0.183,0.061
A0043915,16,LINE_HW,TEXT_HW,TEXT,0.591,0.145,0.084
A0043915,330,LINE_HW,LINE_P,LINE_T,0.676,0.094,0.087
A0043916,356,LINE_HW,TEXT_HW,DRAW_L,0.461,0.145,0.122
A0043916,407,LINE_HW,LINE_P,TEXT_HW,0.512,0.099,0.09
A0043916,492,TEXT_HW,LINE_HW,TEXT,0.683,0.157,0.108
A0043917,508,LINE_HW,TEXT_HW,TEXT,0.529,0.201,0.09
A0043918,136,LINE_HW,TEXT_HW,TEXT,0.506,0.267,0.098
A0043922,3,DRAW_L,LINE_P,PHOTO_L,0.557,0.137,0.134
A0043923,12,LINE_HW,TEXT_HW,LINE_P,0.703,0.117,0.045
A0043923,92,LINE_HW,LINE_P,LINE_T,0.626,0.12,0.098
A0043923,452,LINE_HW,TEXT_HW,TEXT,0.454,0.307,0.06
A0043925,342,LINE_HW,TEXT_HW,LINE_T,0.633,0.105,0.09
A0043932,3,LINE_HW,TEXT_HW,LINE_P,0.415,0.179,0.088
A0043934,242,LINE_HW,LINE_P,TEXT_HW,0.303,0.178,0.128
A0043935,350,LINE_HW,TEXT_HW,TEXT,0.422,0.379,0.065
A0043936,1,LINE_HW,LINE_P,LINE_T,0.319,0.193,0.117
A0043936,101,LINE_HW,TEXT_HW,DRAW_L,0.598,0.136,0.068
A0043937,303,LINE_HW,DRAW_L,LINE_P,0.578,0.116,0.112
A0054801,3,PHOTO_L,LINE_HW,LINE_P,0.312,0.118,0.1
A0054808,4,PHOTO_L,PHOTO,LINE_P,0.325,0.18,0.123
A0054812,9,TEXT_HW,LINE_HW,TEXT,0.479,0.309,0.083
A0054815,3,PHOTO_L,LINE_HW,LINE_P,0.236,0.212,0.162
A0054834,6,PHOTO_L,LINE_HW,PHOTO,0.246,0.246,0.128
A0054843,566,LINE_HW,LINE_P,TEXT_HW,0.716,0.111,0.044
A0054844,619,TEXT_HW,LINE_HW,TEXT,0.818,0.088,0.068
A0056924,39,LINE_HW,LINE_T,LINE_P,0.645,0.102,0.099
A0056924,74,LINE_HW,LINE_T,LINE_P,0.656,0.099,0.087
A0056924,115,LINE_HW,LINE_T,LINE_P,0.554,0.102,0.085
A0056924,120,LINE_HW,LINE_P,LINE_T,0.525,0.144,0.105
A0056924,177,LINE_HW,LINE_T,LINE_P,0.581,0.132,0.106
A0056924,202,LINE_HW,LINE_P,LINE_T,0.59,0.127,0.111
A0056924,230,LINE_P,TEXT,PHOTO_L,0.301,0.189,0.132
A0056924,254,LINE_HW,LINE_P,LINE_T,0.528,0.133,0.114
A0056926,4,LINE_HW,LINE_P,LINE_T,0.44,0.267,0.172
A0056926,29,LINE_HW,LINE_T,LINE_P,0.572,0.166,0.104
A0056926,67,LINE_HW,LINE_T,LINE_P,0.582,0.152,0.143
A0056926,89,LINE_HW,LINE_T,LINE_P,0.565,0.115,0.1
A0056926,93,LINE_HW,LINE_P,LINE_T,0.593,0.098,0.085
A0056926,124,LINE_HW,LINE_T,TEXT_HW,0.638,0.082,0.077
A0056926,156,LINE_HW,LINE_T,LINE_P,0.549,0.155,0.148
A0056926,216,LINE_HW,LINE_T,LINE_P,0.556,0.097,0.097
A0056930,69,LINE_HW,LINE_T,LINE_P,0.573,0.134,0.103
A0056930,127,LINE_HW,LINE_T,LINE_P,0.657,0.118,0.089
A0056930,153,LINE_HW,LINE_P,LINE_T,0.571,0.106,0.101
A0056930,160,LINE_HW,LINE_T,LINE_P,0.66,0.098,0.068
A0056930,195,LINE_HW,LINE_T,LINE_P,0.579,0.144,0.119
A0056930,201,LINE_HW,TEXT_HW,LINE_T,0.57,0.107,0.099
A0056931,6,LINE_HW,LINE_T,LINE_P,0.723,0.072,0.07
A0056931,86,LINE_HW,LINE_P,LINE_T,0.553,0.166,0.121
A0056931,135,LINE_HW,LINE_P,LINE_T,0.612,0.132,0.098
A0056931,168,LINE_HW,LINE_T,LINE_P,0.624,0.094,0.075
A0056931,188,LINE_HW,LINE_T,LINE_P,0.603,0.122,0.122
A0056931,262,LINE_HW,LINE_P,LINE_T,0.545,0.138,0.09
A0056931,263,LINE_HW,LINE_T,LINE_P,0.624,0.096,0.079
A0056931,275,LINE_HW,DRAW,DRAW_L,0.229,0.19,0.155
A0056939,46,LINE_HW,LINE_P,LINE_T,0.63,0.115,0.089
A0056939,82,LINE_HW,TEXT_HW,LINE_P,0.501,0.137,0.088
A0056939,93,LINE_HW,LINE_T,LINE_P,0.586,0.094,0.084
A0056939,114,LINE_HW,LINE_T,TEXT_HW,0.544,0.112,0.105
A0056939,132,LINE_HW,LINE_T,LINE_P,0.55,0.129,0.123
A0056939,187,LINE_HW,LINE_T,LINE_P,0.549,0.132,0.1
A0056939,215,LINE_HW,TEXT_HW,LINE_P,0.613,0.106,0.078
A0056947,5,DRAW_L,PHOTO_L,DRAW,0.236,0.225,0.173
A0056947,19,LINE_HW,LINE_T,LINE_P,0.585,0.121,0.108
A0056947,36,LINE_HW,LINE_T,LINE_P,0.585,0.119,0.093
A0056947,86,LINE_HW,LINE_T,LINE_P,0.62,0.126,0.088
A0056947,164,LINE_HW,LINE_T,LINE_P,0.573,0.116,0.096
A0056947,297,LINE_HW,LINE_T,LINE_P,0.564,0.159,0.152
A0056947,311,LINE_HW,TEXT_HW,LINE_T,0.554,0.127,0.084
A0056947,341,LINE_HW,LINE_T,TEXT_HW,0.622,0.105,0.083
A0056952,1,LINE_HW,LINE_P,TEXT_P,0.27,0.2,0.161
A0056952,25,LINE_HW,LINE_T,LINE_P,0.58,0.102,0.089
A0056952,170,LINE_HW,LINE_T,LINE_P,0.606,0.144,0.077
A0056952,184,LINE_HW,LINE_T,LINE_P,0.542,0.107,0.096
A0056952,187,LINE_HW,LINE_T,LINE_P,0.625,0.107,0.072
A0056952,191,LINE_HW,LINE_T,TEXT_HW,0.644,0.1,0.079
A0056952,221,LINE_HW,LINE_T,LINE_P,0.628,0.154,0.093
A0056952,288,LINE_HW,LINE_T,LINE_P,0.618,0.114,0.075
A0056955,13,LINE_HW,LINE_T,TEXT_HW,0.57,0.118,0.093
A0056955,35,LINE_HW,LINE_P,LINE_T,0.557,0.119,0.092
A0056955,50,LINE_HW,LINE_T,LINE_P,0.638,0.118,0.091
A0056955,122,LINE_HW,LINE_T,LINE_P,0.63,0.118,0.079
A0056955,133,LINE_HW,LINE_P,LINE_T,0.627,0.129,0.09
A0056955,214,LINE_HW,LINE_P,LINE_T,0.599,0.128,0.111
A0056955,240,LINE_HW,LINE_P,LINE_T,0.59,0.103,0.093
A0056955,269,LINE_HW,LINE_T,LINE_P,0.629,0.114,0.072
A0056975,15,LINE_HW,TEXT_HW,LINE_T,0.63,0.104,0.089
A0056975,82,LINE_HW,TEXT_HW,LINE_T,0.596,0.139,0.076
A0056975,171,LINE_HW,LINE_T,TEXT_HW,0.631,0.111,0.085
A0056975,186,LINE_HW,LINE_T,LINE_P,0.562,0.158,0.099
A0056975,195,LINE_HW,LINE_T,LINE_P,0.559,0.107,0.091
A0056975,245,LINE_HW,LINE_T,LINE_P,0.621,0.097,0.088
A0056975,312,LINE_HW,LINE_T,LINE_P,0.603,0.126,0.088
A0056975,369,LINE_HW,LINE_T,LINE_P,0.63,0.108,0.07
A0056980,19,LINE_HW,TEXT_HW,LINE_T,0.682,0.08,0.079
A0056980,57,LINE_HW,TEXT_HW,LINE_T,0.604,0.093,0.084
A0056980,61,LINE_HW,TEXT_HW,LINE_T,0.613,0.108,0.082
A0056980,71,LINE_HW,LINE_T,LINE_P,0.64,0.12,0.072
A0056980,166,LINE_HW,LINE_T,LINE_P,0.691,0.103,0.094
A0056980,185,LINE_HW,LINE_P,LINE_T,0.56,0.139,0.082
A0056980,195,LINE_HW,LINE_P,LINE_T,0.648,0.095,0.086
A0056980,214,LINE_HW,LINE_T,LINE_P,0.629,0.1,0.08
A0056984,178,LINE_HW,LINE_P,DRAW_L,0.607,0.111,0.081
A0056984,209,LINE_HW,LINE_T,LINE_P,0.626,0.156,0.09
A0056984,302,LINE_HW,LINE_T,LINE_P,0.553,0.151,0.096
A0056984,304,LINE_HW,LINE_T,LINE_P,0.629,0.116,0.079
A0056984,310,LINE_HW,LINE_T,LINE_P,0.556,0.115,0.087
A0056984,316,LINE_HW,LINE_T,LINE_P,0.61,0.128,0.097
A0056984,364,LINE_HW,LINE_T,LINE_P,0.549,0.167,0.086
A0056984,405,LINE_HW,LINE_T,LINE_P,0.598,0.089,0.089
A0056985,109,LINE_HW,LINE_T,LINE_P,0.669,0.118,0.072
A0056985,225,LINE_HW,LINE_T,LINE_P,0.614,0.105,0.088
A0056985,230,LINE_HW,LINE_T,LINE_P,0.637,0.12,0.082
A0056985,277,LINE_HW,LINE_P,PHOTO_L,0.662,0.09,0.05
A0056985,342,LINE_HW,LINE_T,LINE_P,0.671,0.101,0.094
A0056985,384,LINE_HW,LINE_T,LINE_P,0.706,0.093,0.061
A0056985,472,LINE_HW,LINE_T,LINE_P,0.651,0.1,0.077
A0060185,1,LINE_HW,LINE_T,TEXT_T,0.339,0.135,0.127
A0060185,2,LINE_HW,TEXT_HW,PHOTO_L,0.207,0.163,0.135
A0060185,7,TEXT_HW,LINE_HW,TEXT,0.363,0.352,0.169
A0060186,45,TEXT_HW,LINE_HW,TEXT,0.535,0.206,0.191
A0060187,1,LINE_HW,LINE_P,LINE_T,0.398,0.156,0.144
A0060187,29,LINE_HW,TEXT,TEXT_HW,0.465,0.351,0.149
A0060188,1,TEXT_T,LINE_T,LINE_HW,0.287,0.161,0.146
A0060188,2,LINE_HW,TEXT_HW,PHOTO_L,0.218,0.172,0.098
A0060188,4,TEXT_HW,LINE_HW,TEXT,0.632,0.175,0.15
A0060188,8,TEXT_HW,TEXT,LINE_HW,0.685,0.158,0.114
A0060188,11,TEXT_HW,TEXT,LINE_HW,0.642,0.19,0.123
A0060188,18,TEXT_HW,TEXT,LINE_HW,0.571,0.254,0.128
A0060189,1,LINE_HW,LINE_P,LINE_T,0.391,0.144,0.127
A0060189,4,PHOTO_L,LINE_HW,TEXT_HW,0.322,0.247,0.092
A0060189,5,PHOTO_L,DRAW_L,PHOTO,0.381,0.189,0.174
A0060190,21,TEXT_HW,TEXT,LINE_HW,0.61,0.183,0.167
A0060190,83,TEXT_HW,TEXT,LINE_HW,0.67,0.162,0.109
A0060191,2,DRAW_L,LINE_HW,TEXT_HW,0.199,0.187,0.135
A0060191,15,PHOTO_L,LINE_HW,PHOTO,0.241,0.182,0.153
A0060192,15,TEXT_HW,LINE_HW,TEXT,0.581,0.195,0.124
A0060192,25,TEXT_HW,LINE_HW,TEXT,0.486,0.277,0.135
A0060192,26,TEXT_HW,LINE_HW,TEXT,0.553,0.261,0.099
A0060192,33,TEXT_HW,LINE_HW,TEXT,0.536,0.245,0.127
A0060192,35,TEXT_HW,LINE_HW,TEXT,0.469,0.312,0.111
A0060192,41,TEXT_HW,LINE_HW,TEXT,0.454,0.312,0.111
A0060192,43,TEXT_HW,LINE_HW,TEXT,0.541,0.219,0.15
A0060193,2,LINE_HW,LINE_P,TEXT_HW,0.243,0.162,0.159
A0060193,10,TEXT_HW,TEXT,LINE_HW,0.536,0.227,0.156
A0060193,14,TEXT_HW,TEXT,LINE_HW,0.632,0.24,0.1
A0060193,30,TEXT_HW,LINE_HW,TEXT,0.521,0.204,0.192
A0060193,40,TEXT_HW,TEXT,LINE_HW,0.569,0.182,0.166
A0060193,60,TEXT_HW,LINE_HW,TEXT,0.551,0.193,0.185
A0060193,71,PHOTO_L,LINE_HW,PHOTO,0.241,0.182,0.153
A0060194,1,TEXT,TEXT_P,LINE_HW,0.289,0.201,0.13
A0060194,2,TEXT_HW,LINE_HW,TEXT,0.227,0.227,0.154
A0060194,4,TEXT_HW,TEXT,LINE_HW,0.741,0.129,0.097
A0060194,5,TEXT_HW,TEXT,LINE_HW,0.668,0.194,0.098
A0060194,6,TEXT_HW,TEXT,LINE_HW,0.628,0.198,0.136
A0060194,8,PHOTO_L,LINE_HW,PHOTO,0.241,0.182,0.153
A0060195,46,PHOTO_L,LINE_HW,PHOTO,0.241,0.182,0.153
A0060197,33,PHOTO_L,LINE_HW,PHOTO,0.241,0.182,0.153
A0060198,5,TEXT_HW,TEXT,LINE_HW,0.592,0.18,0.164
A0060198,7,TEXT_HW,LINE_HW,TEXT,0.555,0.211,0.154
A0060198,39,TEXT_HW,LINE_HW,TEXT,0.503,0.238,0.168
A0060198,51,TEXT_HW,LINE_HW,TEXT,0.596,0.234,0.129
A0060198,58,TEXT_HW,TEXT,LINE_HW,0.576,0.187,0.165
A0060198,64,TEXT_HW,LINE_HW,TEXT,0.673,0.16,0.121
A0060199,7,TEXT_HW,LINE_HW,TEXT,0.539,0.28,0.122
A0060200,311,TEXT_HW,LINE_HW,TEXT,0.534,0.223,0.144
A0060200,351,TEXT_HW,TEXT,LINE_HW,0.714,0.145,0.103
A0060200,582,PHOTO_L,PHOTO,LINE_HW,0.429,0.148,0.115
A0060202,51,TEXT_HW,TEXT,LINE_HW,0.641,0.167,0.143
A0060202,210,TEXT_HW,LINE_HW,TEXT,0.695,0.141,0.117
A0060203,1,LINE_HW,LINE_T,LINE_P,0.355,0.205,0.143
A0060203,229,TEXT_HW,LINE_HW,TEXT,0.519,0.278,0.138
A0060203,454,TEXT_HW,LINE_HW,TEXT,0.529,0.266,0.138
A0060203,575,TEXT_HW,LINE_HW,TEXT,0.393,0.369,0.169
A0060209,290,TEXT_HW,TEXT,LINE_HW,0.672,0.193,0.105
A0060209,312,TEXT_HW,TEXT,LINE_HW,0.714,0.124,0.115
A0065848,327,LINE_HW,TEXT_HW,TEXT,0.484,0.243,0.079
A0065851,256,DRAW_L,DRAW,LINE_HW,0.235,0.186,0.175
A0065851,289,PHOTO_L,PHOTO,LINE_HW,0.464,0.222,0.117
A0065877,3,LINE_P,LINE_HW,TEXT,0.189,0.183,0.177
A0065890,412,LINE_HW,TEXT_HW,TEXT,0.488,0.336,0.095
A0065894,143,LINE_P,LINE_HW,PHOTO_L,0.221,0.17,0.159
A0065901,2,LINE_P,LINE_HW,PHOTO_L,0.394,0.228,0.145
A0065910,219,LINE_HW,TEXT_HW,DRAW_L,0.373,0.329,0.151
A0065910,288,LINE_HW,DRAW_L,TEXT_HW,0.545,0.235,0.085
A0065911,4,LINE_HW,PHOTO_L,DRAW_L,0.565,0.117,0.075
A0065914,361,PHOTO_L,LINE_HW,PHOTO,0.194,0.191,0.169
A0066000,82,TEXT_HW,TEXT,LINE_HW,0.594,0.222,0.115
A0066000,98,TEXT_HW,TEXT,LINE_HW,0.552,0.23,0.148
A0066000,149,TEXT_HW,TEXT,LINE_HW,0.457,0.273,0.182
A0066000,287,TEXT_HW,LINE_HW,TEXT,0.429,0.334,0.144
A0066000,296,TEXT_HW,TEXT,LINE_HW,0.651,0.193,0.111
A0066000,343,TEXT_HW,TEXT,LINE_HW,0.557,0.236,0.132
A0066000,372,TEXT_HW,TEXT,LINE_HW,0.624,0.182,0.148
A0066000,464,LINE_HW,TEXT_HW,TEXT,0.486,0.277,0.144
A0066001,241,TEXT_HW,TEXT,LINE_HW,0.649,0.154,0.134
A0066001,306,LINE_HW,TEXT_HW,TEXT,0.712,0.096,0.061
A0067130,4,LINE_HW,LINE_P,LINE_T,0.165,0.16,0.135
A0067182,221,PHOTO_L,PHOTO,LINE_P,0.344,0.232,0.11
A0067200,240,LINE_P,PHOTO_L,LINE_HW,0.469,0.172,0.12
A0067233,126,PHOTO_L,LINE_P,PHOTO,0.271,0.15,0.147
A0067238,5,DRAW_L,LINE_HW,DRAW,0.289,0.222,0.153
A0067238,407,LINE_P,PHOTO_L,LINE_HW,0.471,0.237,0.105
A0067272,76,LINE_HW,TEXT_HW,TEXT,0.567,0.168,0.087
A0067295,168,LINE_HW,TEXT_HW,TEXT,0.579,0.253,0.045
A0067323,3,LINE_P,PHOTO_L,TEXT,0.314,0.282,0.156
A0067323,468,LINE_HW,TEXT_HW,TEXT,0.628,0.217,0.051
A0067352,503,LINE_HW,TEXT_HW,TEXT,0.587,0.112,0.069
A0067354,665,TEXT_HW,LINE_HW,TEXT,0.681,0.18,0.091
A0067360,153,PHOTO_L,LINE_P,LINE_HW,0.457,0.182,0.129
A0067363,3,PHOTO_L,LINE_P,TEXT,0.294,0.268,0.173
A0067363,8,LINE_HW,TEXT_HW,TEXT,0.613,0.184,0.065
A0067363,238,TEXT_HW,LINE_HW,TEXT,0.564,0.312,0.064
A0067364,1,LINE_HW,LINE_P,LINE_T,0.285,0.285,0.187
A0067364,39,TEXT_HW,LINE_HW,TEXT,0.61,0.243,0.081
A0067364,69,TEXT_HW,LINE_HW,TEXT,0.403,0.351,0.142
A0067400,161,LINE_HW,TEXT_HW,DRAW_L,0.623,0.105,0.07
A0067424,684,TEXT_HW,LINE_HW,TEXT,0.568,0.202,0.179
A0067446,79,LINE_P,LINE_HW,TEXT,0.313,0.285,0.122
A0067484,241,PHOTO_L,PHOTO,LINE_P,0.351,0.278,0.081
A0068109,241,LINE_HW,TEXT_HW,PHOTO_L,0.404,0.227,0.075
A0068109,632,LINE_HW,TEXT_HW,DRAW_L,0.337,0.263,0.118
A0068234,454,TEXT_HW,LINE_HW,TEXT,0.559,0.285,0.086
A0068400,86,LINE_HW,TEXT_HW,DRAW_L,0.481,0.149,0.126
A0068400,329,LINE_HW,TEXT_HW,TEXT,0.442,0.378,0.046
A0068948,45,LINE_HW,LINE_P,TEXT,0.737,0.094,0.046
A0068948,167,LINE_HW,LINE_P,DRAW_L,0.635,0.1,0.082
A0068948,170,LINE_HW,LINE_P,DRAW_L,0.497,0.142,0.096
A0068948,191,LINE_HW,LINE_P,LINE_T,0.331,0.177,0.098
A0068948,195,LINE_HW,LINE_P,LINE_T,0.659,0.113,0.07
A0068948,249,LINE_HW,LINE_P,TEXT_HW,0.741,0.061,0.061
A0068948,410,LINE_HW,LINE_P,LINE_T,0.549,0.162,0.103
A0068948,417,LINE_HW,LINE_P,LINE_T,0.617,0.131,0.099
A0068956,10,TEXT_HW,TEXT,LINE_HW,0.826,0.115,0.036
A0068956,20,LINE_HW,LINE_P,TEXT,0.486,0.148,0.09
A0068956,38,LINE_HW,LINE_P,LINE_T,0.557,0.126,0.084
A0068956,44,LINE_HW,LINE_T,LINE_P,0.554,0.12,0.092
A0068956,45,LINE_HW,TEXT_HW,TEXT,0.555,0.132,0.089
A0068956,60,LINE_HW,TEXT_HW,LINE_T,0.529,0.107,0.089
A0068956,64,LINE_HW,TEXT_HW,LINE_T,0.518,0.129,0.107
A0068956,72,LINE_HW,LINE_T,LINE_P,0.465,0.234,0.107
A0076300,249,TEXT_HW,LINE_HW,TEXT,0.41,0.291,0.056
A0076300,263,LINE_HW,TEXT_HW,TEXT,0.407,0.271,0.091
A0076300,266,DRAW_L,LINE_HW,DRAW,0.324,0.233,0.17
A0076300,322,DRAW_L,DRAW,PHOTO_L,0.381,0.375,0.156
A0076301,47,LINE_HW,TEXT_HW,TEXT,0.4,0.235,0.152
A0076301,106,TEXT,LINE_HW,TEXT_HW,0.303,0.24,0.24
A0076301,171,TEXT_HW,LINE_HW,TEXT,0.409,0.299,0.144
A0076302,4,DRAW_L,DRAW,PHOTO_L,0.32,0.188,0.18
A0076302,7,LINE_HW,LINE_P,LINE_T,0.599,0.104,0.092
A0076302,11,LINE_HW,TEXT_HW,TEXT_T,0.501,0.181,0.078
A0076302,12,LINE_HW,TEXT_HW,LINE_T,0.456,0.105,0.094
A0076302,13,LINE_HW,TEXT_HW,LINE_P,0.528,0.127,0.106
A0076302,14,PHOTO_L,LINE_HW,DRAW_L,0.244,0.236,0.165
A0076302,15,LINE_T,LINE_P,TEXT_T,0.267,0.184,0.157
A0076303,124,TEXT,LINE_P,LINE_HW,0.285,0.146,0.146
A0076303,192,LINE_HW,TEXT_HW,TEXT,0.509,0.102,0.099
A0076303,208,LINE_HW,TEXT,LINE_P,0.49,0.138,0.101
A0076303,240,LINE_HW,TEXT_HW,TEXT,0.517,0.215,0.077
A0076303,293,TEXT_HW,TEXT,LINE_HW,0.643,0.15,0.139
A0076303,325,TEXT_HW,TEXT,LINE_HW,0.617,0.207,0.138
B0000001,1277,LINE_HW,TEXT_HW,LINE_P,0.608,0.109,0.08
B0000001,1278,LINE_HW,TEXT_HW,TEXT,0.546,0.242,0.071
B0000011,84,TEXT_HW,LINE_HW,TEXT,0.387,0.381,0.086
B0000011,469,TEXT_HW,LINE_HW,TEXT_T,0.312,0.141,0.122
B0000013,9,LINE_HW,TEXT_HW,TEXT,0.411,0.351,0.127
B0000013,14,LINE_HW,TEXT_HW,TEXT,0.427,0.289,0.167
B0000013,46,TEXT_HW,LINE_HW,TEXT,0.423,0.351,0.117
B0000013,54,LINE_HW,TEXT_HW,TEXT,0.571,0.224,0.081
B0000013,68,TEXT_HW,LINE_HW,TEXT,0.391,0.379,0.129
B0000016,9,LINE_HW,TEXT_HW,TEXT,0.508,0.15,0.09
B0000016,27,LINE_HW,TEXT_HW,TEXT,0.542,0.184,0.082
B0000016,37,LINE_HW,TEXT_HW,TEXT,0.546,0.221,0.067
B0000016,49,LINE_HW,TEXT_HW,LINE_T,0.609,0.126,0.098
B0000016,63,TEXT_HW,TEXT,LINE_HW,0.666,0.153,0.116
B0000016,84,LINE_HW,TEXT_HW,LINE_T,0.599,0.116,0.086
B0000016,89,PHOTO_L,PHOTO,LINE_P,0.38,0.257,0.089
B0000016,98,LINE_HW,TEXT_HW,LINE_T,0.687,0.08,0.069
B0000018,2,PHOTO_L,PHOTO,LINE_P,0.333,0.211,0.119
B0000018,9,LINE_HW,TEXT_HW,TEXT,0.487,0.226,0.085
B0000018,19,LINE_HW,TEXT_HW,TEXT,0.453,0.297,0.081
B0000018,23,LINE_HW,TEXT_HW,TEXT,0.462,0.247,0.087
B0000018,26,LINE_HW,TEXT_HW,TEXT,0.425,0.311,0.086
